H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,D,H,H
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,D
H,H,H,H,H,H,H,H,D,H
D,D,D,H,D,H,H,H,H,H
S,H,H,H,H,H,H,H,H,H
S,S,S,H,H,H,H,H,H,H
S,S,S,S,H,S,S,S,H,S
S,S,S,S,S,S,S,S,H,S
S,S,S,S,S,S,S,S,S,S
S,S,S,S,S,S,S,S,S,S
S,S,S,S,S,S,S,S,S,S
S,S,S,S,S,S,S,S,S,S
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,H
H,H,H,H,H,H,H,H,H,D
H,H,H,H,H,H,H,H,H,S
H,H,H,H,H,H,H,S,H,H
H,H,H,H,H,H,H,H,S,S
H,H,H,H,H,H,H,S,S,S
H,H,H,H,H,H,H,S,S,S
H,H,H,H,H,H,H,H,S,S
H,H,H,H,H,H,H,H,H,H
P,P,P,P,P,P,P,P,P,P
H,D,P,H,H,P,P,H,P,D
P,D,P,H,P,P,H,H,P,H
D,P,P,D,P,H,P,H,H,H
P,S,S,D,P,D,H,H,H,D
S,S,S,S,S,H,D,S,H,H
S,S,S,S,S,S,S,D,P,H
S,S,S,S,S,S,S,S,S,S
S,S,S,S,S,S,S,S,S,S
S,S,S,S,S,S,S,S,S,S